"","source","target","correlation","pval","pval_adj","comb"
"1097419","P2RY2","GNA15",0.738090050583314,0,0,"P2RY2_GNA15"
"1103018","LCK","CD5",0.944781521796955,0,0,"LCK_CD5"
"1110660","CD74","CXCR4",0.561998504512337,0,0,"CD74_CXCR4"
"1112669","HES1","E2F1",-0.367741853897613,0,0,"HES1_E2F1"
"1112832","HES6","E2F1",0.552920351546445,0,0,"HES6_E2F1"
"1124709","CDK5","CABLES1",0.441987407727621,0,0,"CDK5_CABLES1"
"1125533","CDK3","CABLES1",-0.473585621768461,0,0,"CDK3_CABLES1"
"1134862","KLF4","HSPA8",-0.685374282874097,0,0,"KLF4_HSPA8"
"1157641","IRX3","GJA1",0.56539658978455,0,0,"IRX3_GJA1"
"1166641","PRKG2","CTH",0.214238336117869,4.17177403733149e-12,8.60561113775754e-12,"PRKG2_CTH"
"1170305","SCNN1A","CACNA1H",0.531905918010331,0,0,"SCNN1A_CACNA1H"
"1170514","SCNN1G","CACNA1H",0.325008436124296,0,0,"SCNN1G_CACNA1H"
"1170984","SCNN1B","CACNA1H",0.450260074432437,0,0,"SCNN1B_CACNA1H"
"1171277","SPDEF","MMP9",-0.129608636903887,3.15466253058005e-05,4.72727669331952e-05,"SPDEF_MMP9"
"1172397","A2M","MMP9",0.0859132859266094,0.00591780784359863,0.0076731458117957,"A2M_MMP9"
"1172439","SPRY4","MMP9",0.105951614525234,0.000679959220137638,0.000939795487002682,"SPRY4_MMP9"
"1177019","AR","BTG2",0.474166774377042,0,0,"AR_BTG2"
"1180875","CDK5","PPP1R1B",-0.411455246191307,0,0,"CDK5_PPP1R1B"
"1182410","OLIG1","OLIG2",0.379201666572171,0,0,"OLIG1_OLIG2"
"1182940","GLI2","OLIG2",-0.176774852880744,1.21520933316077e-08,2.16803770474212e-08,"GLI2_OLIG2"
"1183928","NTF3","NTRK3",0.521240006007758,0,0,"NTF3_NTRK3"
"1186379","CR2","CD19",0.903965097760138,0,0,"CR2_CD19"
"1206152","NKX2.5","GATA4",0.143312147207801,4.09648350929714e-06,6.44885388719391e-06,"NKX2.5_GATA4"
"1206518","POU5F1","GATA4",-0.195390727475918,2.81160206228037e-10,5.38538925557306e-10,"POU5F1_GATA4"
"1207007","PRKCQ","CARD11",0.732369751539082,0,0,"PRKCQ_CARD11"
"1217134","HOPX","FLG",0.712705384857369,0,0,"HOPX_FLG"
"1219018","NME1","KSR1",-0.612081032560066,0,0,"NME1_KSR1"
"1219600","CDK5","PARP1",0.560517323016444,0,0,"CDK5_PARP1"
"1221738","F2RL1","MSC",-0.244033718276731,2.22044604925031e-15,5.17048139756687e-15,"F2RL1_MSC"
"1222279","PRKG2","EGFR",-0.331787148931682,0,0,"PRKG2_EGFR"
"1222281","PTPRH","EGFR",-0.522874984808989,0,0,"PTPRH_EGFR"
"1222323","LRIG1","EGFR",0.756280874806464,0,0,"LRIG1_EGFR"
"1222401","SOX2","EGFR",-0.308255623040484,0,0,"SOX2_EGFR"
"1222493","ERRFI1","EGFR",0.585428371776748,0,0,"ERRFI1_EGFR"
"1222787","BTC","EGFR",0.611461801448976,0,0,"BTC_EGFR"
"1222893","PTPRF","EGFR",0.830263544995166,0,0,"PTPRF_EGFR"
"1222897","PTPRJ","EGFR",-0.674445905631534,0,0,"PTPRJ_EGFR"
"1222919","TRIP13","EGFR",-0.549770336723666,0,0,"TRIP13_EGFR"
"1223067","EREG","EGFR",0.513147205124296,0,0,"EREG_EGFR"
"1223087","CBLC","EGFR",0.783394949757153,0,0,"CBLC_EGFR"
"1223335","AREG","EGFR",0.0813916897568807,0.00913521268918283,0.0116808778575602,"AREG_EGFR"
"1223581","PKN1","EGFR",-0.638923986414743,0,0,"PKN1_EGFR"
"1227288","PLK1","CCNB1",0.766241206257837,0,0,"PLK1_CCNB1"
"1227448","CDC20","CCNB1",0.802478838225741,0,0,"CDC20_CCNB1"
"1227521","CDC25C","CCNB1",0.845378028685075,0,0,"CDC25C_CCNB1"
"1227713","RFPL4A","CCNB1",0.0666918253058729,0.0327649217108927,0.0400760611655629,"RFPL4A_CCNB1"
"1228187","CDC25A","CCNB1",0.783573639588162,0,0,"CDC25A_CCNB1"
"1240130","LMO1","TAL1",0.189083255984618,1.05176178877286e-09,1.96644621995906e-09,"LMO1_TAL1"
"1240768","ZC3H12A","TAL1",0.237220533830879,1.4210854715202e-14,3.21717964342043e-14,"ZC3H12A_TAL1"
"1245701","GATA2","GATA1",0.771372424753771,0,0,"GATA2_GATA1"
"1245888","LRIG1","ERBB2",0.676640255719287,0,0,"LRIG1_ERBB2"
"1246058","ERRFI1","ERBB2",0.411529386744533,0,0,"ERRFI1_ERBB2"
"1246439","LRIG3","ERBB2",0.71923793034209,0,0,"LRIG3_ERBB2"
"1246780","NRG1","ERBB2",0.559141895194798,0,0,"NRG1_ERBB2"
"1247145","PTPN13","ERBB2",0.766458689225114,0,0,"PTPN13_ERBB2"
"1247396","EGFR","ERBB2",0.800199611714151,0,0,"EGFR_ERBB2"
"1262382","PCDH19","GABRA4",0.122329665054607,8.62136270085578e-05,0.000125910776623896,"PCDH19_GABRA4"
"1263320","CENPE","BUB1B",0.753194487800458,0,0,"CENPE_BUB1B"
"1263582","PLK1","BUB1B",0.693445449888487,0,0,"PLK1_BUB1B"
"1263901","KNL1","BUB1B",0.885619860410561,0,0,"KNL1_BUB1B"
"1267242","IRX1","UGT8",-0.270548104966561,0,0,"IRX1_UGT8"
"1268355","PLK1","TP73",-0.310897182427801,0,0,"PLK1_TP73"
"1268643","CDK2","TP73",-0.336354158847896,0,0,"CDK2_TP73"
"1274472","STAT1","TBX21",0.704793375891306,0,0,"STAT1_TBX21"
"1275825","GATA3","TBX21",-0.302201243700091,0,0,"GATA3_TBX21"
"1282248","GATA2","TRH",0.114433639049298,0.000241357940421461,0.000343101133524128,"GATA2_TRH"
"1283074","MITF","TPSAB1",-0.453945661079889,0,0,"MITF_TPSAB1"
"1288703","E2F1","NOX4",0.174366491688358,1.92359592698921e-08,3.40121963378638e-08,"E2F1_NOX4"
"1302915","SPRY4","TIMP1",0.449822310957001,0,0,"SPRY4_TIMP1"
