"","source","target","correlation","pval","pval_adj","comb"
"2285486","AGRN","CHRNB3",-0.297282202577963,1.42421714421914e-08,3.16253837209031e-08,"AGRN_CHRNB3"
"2289822","CIITA","HLA.C",0.373472678435752,5.00488539501021e-13,1.49593903619115e-12,"CIITA_HLA.C"
"2295633","IL17B","IL17RB",-0.221145921258842,2.98959854649894e-05,5.21909185263436e-05,"IL17B_IL17RB"
"2302209","CCL5","CCR3",0.241776329441159,4.76007379068832e-06,8.8345482582908e-06,"CCL5_CCR3"
"2310408","CAMK2D","CEACAM1",0.499804770585226,0,0,"CAMK2D_CEACAM1"
"2321963","FOXA1","KRT7",0.334142645489198,1.41599176828322e-10,3.59824848303748e-10,"FOXA1_KRT7"
"2323284","FAM83H","CSNK1A1",0.443138401600007,0,0,"FAM83H_CSNK1A1"
"2323321","FAM83D","CSNK1A1",0.273036513160302,2.1177885178858e-07,4.33556170869379e-07,"FAM83D_CSNK1A1"
"2323357","FAM83A","CSNK1A1",0.305006271355929,5.70741720551382e-09,1.30212773589726e-08,"FAM83A_CSNK1A1"
"2323745","FAM83B","CSNK1A1",0.602745207377112,0,0,"FAM83B_CSNK1A1"
"2324027","FAM83E","CSNK1A1",0.511894509849313,0,0,"FAM83E_CSNK1A1"
"2324820","FAM83F","CSNK1A1",-0.569354337359399,0,0,"FAM83F_CSNK1A1"
"2331455","EXT1","WNT8B",-0.482909507653746,0,0,"EXT1_WNT8B"
"2343052","PLK1","BIRC5",0.80359552795666,0,0,"PLK1_BIRC5"
"2344097","CDK1","BIRC5",0.813796370298491,0,0,"CDK1_BIRC5"
"2344342","FBXL7","BIRC5",0.328456394310318,3.00598657076989e-10,7.47518885439488e-10,"FBXL7_BIRC5"
"2359039","MYLK","CALD1",0.761621808811425,0,0,"MYLK_CALD1"
"2359214","PAK3","CALD1",-0.484497806269589,0,0,"PAK3_CALD1"
"2369785","EFNA2","EPHA6",0.13354850220227,0.0123935019502306,0.0171233308377145,"EFNA2_EPHA6"
"2380717","CD55","ADGRE5",0.54147035321035,0,0,"CD55_ADGRE5"
"2393677","RORA","PCP2",0.419821495656185,2.22044604925031e-16,8.22238409665851e-16,"RORA_PCP2"
"2410347","FYN","GRIN2A",0.255368357888672,1.29244821223118e-06,2.50083408956193e-06,"FYN_GRIN2A"
"2410821","CDK5","GRIN2A",0.171545853913731,0.00127404377120888,0.00193802443419948,"CDK5_GRIN2A"
"2413763","TNFRSF6B","TNFSF15",0.148059172325427,0.00551446133259059,0.00789630250771563,"TNFRSF6B_TNFSF15"
"2422355","ESR2","TGFA",-0.1228222233787,0.0215457687153322,0.0290097454759816,"ESR2_TGFA"
"2430534","CCL5","CCR5",0.842941741652066,0,0,"CCL5_CCR5"
"2431830","CCL3","CCR5",0.441495506031616,0,0,"CCL3_CCR5"
"2450849","LYN","HCLS1",0.555803746655001,0,0,"LYN_HCLS1"
"2455397","CTNND2","CDH2",-0.270697112320096,2.71122797101953e-07,5.50813801860526e-07,"CTNND2_CDH2"
"2455992","NEXMIF","CDH2",-0.114321532571597,0.0325067192350836,0.0428986280010677,"NEXMIF_CDH2"
"2464773","ADAM10","EGF",-0.59100410772845,0,0,"ADAM10_EGF"
"2472649","FGF2","MAPK3",0.185982508052292,0.000469588169900836,0.000742522472084239,"FGF2_MAPK3"
"2472804","FN1","MAPK3",0.296025331527161,1.64854316864194e-08,3.64468527838382e-08,"FN1_MAPK3"
"2472825","DUSP5","MAPK3",0.363191867808644,2.36211050719248e-12,6.75343423031433e-12,"DUSP5_MAPK3"
"2473033","DUSP6","MAPK3",0.652239063897722,0,0,"DUSP6_MAPK3"
"2473543","CDK1","MAPK3",0.647204849727373,0,0,"CDK1_MAPK3"
"2473833","LCK","MAPK3",0.389011524250764,4.30766533554561e-14,1.38091520185216e-13,"LCK_MAPK3"
"2473971","CDC25A","MAPK3",0.550453630171399,0,0,"CDC25A_MAPK3"
"2475756","FLT3","PIM2",-0.132957208703553,0.0127899271195315,0.0176454171780311,"FLT3_PIM2"
"2477244","CTNNB1","CCN4",0.627251608148529,0,0,"CTNNB1_CCN4"
"2487434","CDK3","LIN9",-0.402681958495177,4.44089209850063e-15,1.51747624822805e-14,"CDK3_LIN9"
"2489243","IRF8","NCF2",0.368293049996707,1.10134124042816e-12,3.21856555470416e-12,"IRF8_NCF2"
"2491708","HSPG2","PTPRS",-0.575517508258108,0,0,"HSPG2_PTPRS"
"2505547","STAT1","IL12A",-0.283818189437036,6.58108318951633e-08,1.39617930827825e-07,"STAT1_IL12A"
"2524253","RUNX2","COL1A1",0.825282838466791,0,0,"RUNX2_COL1A1"
"2524506","TGFB1","COL1A1",0.609827799913968,0,0,"TGFB1_COL1A1"
"2524770","BMP1","COL1A1",0.852867079683624,0,0,"BMP1_COL1A1"
"2525058","COLGALT1","COL1A1",0.750627205148409,0,0,"COLGALT1_COL1A1"
"2540256","TGFB1","OMD",0.283358060952556,6.92475463637265e-08,1.4668064312489e-07,"TGFB1_OMD"
"2540757","BMP2","OMD",0.195113519699004,0.000240152415235118,0.00038933872537417,"BMP2_OMD"
"2555525","AGRP","MC2R",0.111543806677654,0.0369929636445194,0.0485004636699395,"AGRP_MC2R"
"2566767","PLK1","KIZ",-0.530951778072152,0,0,"PLK1_KIZ"
"2581193","UBE2G2","DIO2",-0.515139072229291,0,0,"UBE2G2_DIO2"
"2589472","PLK1","ERCC6L",0.832912706014949,0,0,"PLK1_ERCC6L"
"2590517","CDK1","ERCC6L",0.843959466995175,0,0,"CDK1_ERCC6L"
"2595059","FLT3","ID1",-0.430927922690645,0,0,"FLT3_ID1"
"2595363","GDF5","ID1",0.20950535940941,7.83535728290374e-05,0.000132264547052723,"GDF5_ID1"
"2598591","CASP3","PSEN2",-0.526870676933253,0,0,"CASP3_PSEN2"
"2599940","CASP1","PSEN2",-0.587582847701177,0,0,"CASP1_PSEN2"
"2600217","CSNK1A1","PSEN2",-0.647368214382266,0,0,"CSNK1A1_PSEN2"
"2603332","CDK5","SYN1",0.404114328320906,3.5527136788005e-15,1.22154216150543e-14,"CDK5_SYN1"
"2604129","PAK3","SYN1",0.190136121115214,0.000347452425031314,0.000555626055295625,"PAK3_SYN1"
"2611627","CSNK1A1","JADE1",-0.516473930421742,0,0,"CSNK1A1_JADE1"
"2623402","TEAD4","CCN2",-0.379127718924095,2.08277839419679e-13,6.38292043735304e-13,"TEAD4_CCN2"
"2643861","PHF1","HOXA9",-0.229783684365599,1.41375262576737e-05,2.5311773545665e-05,"PHF1_HOXA9"
"2644433","ASXL1","HOXA9",-0.295130248662168,1.82874406728928e-08,4.03066681270224e-08,"ASXL1_HOXA9"
"2645903","DOT1L","HOXA9",-0.219609585431436,3.40516689365522e-05,5.91844119358835e-05,"DOT1L_HOXA9"
"2658484","CTNNB1","LEF1",0.662503192185762,0,0,"CTNNB1_LEF1"
"2659775","TLE2","LEF1",-0.5894374786193,0,0,"TLE2_LEF1"
"2663845","CDK1","MCM4",0.794672443348211,0,0,"CDK1_MCM4"
"2676247","STAT1","TAP1",0.818463765151991,0,0,"STAT1_TAP1"
"2684653","CDK1","PTHLH",0.344973574222567,3.23245874511713e-11,8.573313461741e-11,"CDK1_PTHLH"
"2690465","MMP2","HAPLN1",0.208405552533287,8.55911785138108e-05,0.000144025186569726,"MMP2_HAPLN1"
"2694483","STK33","AKAP3",0.196083155156146,0.000223240875950159,0.000362915582172186,"STK33_AKAP3"
"2698392","BMP1","COL7A1",0.6498503497572,0,0,"BMP1_COL7A1"
"2700925","USP17L2","LGMN",-0.288897187584226,3.72917865476552e-08,8.04799346541496e-08,"USP17L2_LGMN"
"2709753","TGFB1","TAGLN",0.445768293261267,0,0,"TGFB1_TAGLN"
"2710833","HOXB8","TAGLN",0.149231209138398,0.00514910918450018,0.00739497713337471,"HOXB8_TAGLN"
"2714377","CIITA","HLA.DRB5",0.325503550973321,4.41686243135564e-10,1.08601587917224e-09,"CIITA_HLA.DRB5"
"2721058","KIF4A","PRC1",0.817967709056523,0,0,"KIF4A_PRC1"
"2725782","IL23A","IL23R",0.181000498036752,0.000668362004564438,0.00104271836195047,"IL23A_IL23R"
"2728847","CDK1","APLP2",0.708283834003473,0,0,"CDK1_APLP2"
"2731183","CDK1","LMNA",0.658347948346977,0,0,"CDK1_LMNA"
"2739657","TFEB","PPP1R15A",0.260426399010272,7.80398240252111e-07,1.5343011063463e-06,"TFEB_PPP1R15A"
"2740028","LYN","PPP1R15A",0.278657528366951,1.15867736294462e-07,2.41625657352644e-07,"LYN_PPP1R15A"
"2742421","EFNA3","EPHA8",-0.174219351563515,0.00106506880995894,0.0016317516708134,"EFNA3_EPHA8"
"2742520","EFNA2","EPHA8",-0.166784567947798,0.0017418237901361,0.00261680949906894,"EFNA2_EPHA8"
"2744544","WNK1","SLC12A2",0.187144093202475,0.000431925839139424,0.000685149669044162,"WNK1_SLC12A2"
"2746868","RUNX2","VEGFC",0.497170705668215,0,0,"RUNX2_VEGFC"
"2747604","NRP2","VEGFC",0.463640942661735,0,0,"NRP2_VEGFC"
"2750472","ATM","PAN2",0.8284764253892,0,0,"ATM_PAN2"
"2751396","CDK5","NES",0.477762944291395,0,0,"CDK5_NES"
"2755472","ULK1","YAP1",-0.633512753152421,0,0,"ULK1_YAP1"
"2755489","NEK2","YAP1",0.594580812119476,0,0,"NEK2_YAP1"
"2756122","CTNNA1","YAP1",0.696246087019587,0,0,"CTNNA1_YAP1"
"2756303","VEPH1","YAP1",-0.414746456644678,4.44089209850063e-16,1.60787796174455e-15,"VEPH1_YAP1"
"2756945","CDK1","YAP1",0.634147061637624,0,0,"CDK1_YAP1"
"2757369","IKBKE","YAP1",0.290153146922452,3.23486131215134e-08,7.01101454870686e-08,"IKBKE_YAP1"
"2757527","AMOT","YAP1",0.41312339776585,8.88178419700125e-16,3.16574921468964e-15,"AMOT_YAP1"
"2760075","YAP1","SGK1",-0.361376884452302,3.08864045450719e-12,8.76182785422318e-12,"YAP1_SGK1"
"2771048","CDK1","NDE1",0.718737663549256,0,0,"CDK1_NDE1"
"2772415","ARID5B","GATA3",0.323031825580593,6.07619066173015e-10,1.48020012031358e-09,"ARID5B_GATA3"
"2773536","ZNF503","GATA3",-0.366393757523719,1.46549439250521e-12,4.24757647629069e-12,"ZNF503_GATA3"
"2774825","MMP14","F12",0.151982809671915,0.00437551041083006,0.00632748668403279,"MMP14_F12"
"2775012","KLKB1","F12",-0.164598687636277,0.00200532961720867,0.00299576158888983,"KLKB1_F12"
"2775172","SERPINA1","F12",0.282736866925251,7.41628705114294e-08,1.56767322223651e-07,"SERPINA1_F12"
"2777994","CAV1","HMGA1",0.437651900163714,0,0,"CAV1_HMGA1"
"2778113","CDK1","HMGA1",0.624192503730443,0,0,"CDK1_HMGA1"
"2780760","LCK","LAX1",0.593981874133418,0,0,"LCK_LAX1"
"2784203","ASXL1","CDKN2A",-0.29945554522237,1.10410272036177e-08,2.47033505361349e-08,"ASXL1_CDKN2A"
"2785054","POMC","CDKN2A",-0.187702710399879,0.00041483157023503,0.000659032978612539,"POMC_CDKN2A"
