"","source","target","correlation","pval","pval_adj","comb"
"919019","ACAT1","ME1",0.279529365950895,2.99399172121184e-09,1.89689440106313e-08,"ACAT1_ME1"
"920421","PLK1","ESPL1",0.48511136468859,0,0,"PLK1_ESPL1"
"921073","PTTG1","ESPL1",0.346477153632692,1.03028696685215e-13,9.51289653972032e-13,"PTTG1_ESPL1"
"921179","CDK1","ESPL1",0.546367846645712,0,0,"CDK1_ESPL1"
"932376","MAP3K3","RCAN1",0.310778462652737,3.40323325076497e-11,2.59406283024761e-10,"MAP3K3_RCAN1"
"933397","JUN","RCAN1",0.69569034896357,0,0,"JUN_RCAN1"
"938370","SIRT1","COL10A1",-0.111447618472082,0.0200728545933708,0.042944799586119,"SIRT1_COL10A1"
"954552","PRKD1","PKD2",0.574023307723065,0,0,"PRKD1_PKD2"
"955802","ERBB3","AR",0.146000100396981,0.00226803911273787,0.00605521920114664,"ERBB3_AR"
"956786","CDK1","AR",-0.254667947299957,7.23306010641522e-08,3.91656905983173e-07,"CDK1_AR"
"964060","KLF4","MEIS2",0.113697277467363,0.0176816287605246,0.0383905111647216,"KLF4_MEIS2"
"967190","EPHB2","RRAS",0.202609552670274,2.06413024637087e-05,7.93332668272287e-05,"EPHB2_RRAS"
"969321","FGFR1","AMOTL2",0.240568102099401,3.8189179640824e-07,1.88640603992681e-06,"FGFR1_AMOTL2"
"973487","TNFSF12","MYH3",0.394559689301751,0,0,"TNFSF12_MYH3"
"987639","NTNG1","LRRC4C",0.215541585176123,5.73402316028648e-06,2.39998521497943e-05,"NTNG1_LRRC4C"
"990631","CHEK2","CDC25A",0.31530157627818,1.70095049156771e-11,1.33054791486626e-10,"CHEK2_CDC25A"
"990724","CHEK1","CDC25A",0.566510365436517,0,0,"CHEK1_CDC25A"
"991253","CDK2","CDC25A",0.474823303525787,0,0,"CDK2_CDC25A"
"991661","CDK1","CDC25A",0.586787220358959,0,0,"CDK1_CDC25A"
"1000233","CNTNAP1","CNTN1",0.428540941978696,0,0,"CNTNAP1_CNTN1"
"1011664","PRKG1","RGS2",0.73861390135954,0,0,"PRKG1_RGS2"
