"","source","target","correlation","pval","pval_adj","comb"
"3054627","LRRK2","MAPT",-0.233341152898567,4.41925947392008e-07,8.05339312828447e-07,"LRRK2_MAPT"
"3054897","MAPK14","MAPT",-0.243882677030412,1.25660239991277e-07,2.374524456769e-07,"MAPK14_MAPT"
"3055244","ALPL","MAPT",-0.19351206451827,3.05271235370164e-05,4.88956156441619e-05,"ALPL_MAPT"
"3055552","PRKCI","MAPT",0.194758444123126,2.70620303790547e-05,4.35138396696232e-05,"PRKCI_MAPT"
"3055812","PTEN","MAPT",-0.252749606714629,4.16806549274895e-08,8.12701574262109e-08,"PTEN_MAPT"
"3055881","PRKCB","MAPT",-0.311398798142278,9.34674559971427e-12,2.27685874098563e-11,"PRKCB_MAPT"
"3055985","APOE","MAPT",0.173013146072183,0.000198734386652522,0.000299091206450327,"APOE_MAPT"
"3056223","MAPK3","MAPT",-0.23279061658372,4.71167541427064e-07,8.56994166178233e-07,"MAPK3_MAPT"
"3056452","MARK1","MAPT",0.29478524906515,1.23488108627612e-10,2.81610567910732e-10,"MARK1_MAPT"
"3067484","PTPN6","CSF2RB",0.575399821861999,0,0,"PTPN6_CSF2RB"
"3073044","LNX1","KCNA4",0.265104790484827,8.3423725705245e-09,1.70066553344208e-08,"LNX1_KCNA4"
"3085007","SELPLG","SELP",0.558915436130956,0,0,"SELPLG_SELP"
"3085216","NBEAL2","SELP",0.47344097060008,0,0,"NBEAL2_SELP"
"3093098","PRKG1","RGS18",-0.274342505375627,2.3715789332357e-09,5.00227903323731e-09,"PRKG1_RGS18"
"3094928","TNFSF11","TNFRSF11A",0.536759030043801,0,0,"TNFSF11_TNFRSF11A"
"3097274","PTPN6","STAT6",0.746074878651184,0,0,"PTPN6_STAT6"
"3097323","JAK2","STAT6",0.481860496652842,0,0,"JAK2_STAT6"
"3107471","PRKCG","STK17B",-0.340326659386266,6.97220059464598e-14,1.91557513432106e-13,"PRKCG_STK17B"
"3115600","SPRY4","TIMP1",-0.120066011428748,0.0101167570833396,0.0131401412117732,"SPRY4_TIMP1"
