"","source","target","correlation","pval","pval_adj","comb"
"108782","MAP3K8","PLK1",-0.200216890164961,4.90718576884319e-14,1.69715665805657e-13,"MAP3K8_PLK1"
"108998","PRKDC","PDX1",0.24123130736241,0,0,"PRKDC_PDX1"
"115323","CFH","CFI",0.416454681731467,0,0,"CFH_CFI"
"125717","PLK1","GTSE1",0.731866369929899,0,0,"PLK1_GTSE1"
"127508","IFNG","RIPK2",0.273646725869722,0,0,"IFNG_RIPK2"
"127545","NOD2","RIPK2",0.244663524924251,0,0,"NOD2_RIPK2"
"134240","CXCL2","CXCR2",0.123991666740235,3.54379401956706e-06,7.95844469276639e-06,"CXCL2_CXCR2"
"142906","PPARA","LPL",0.572563860537495,0,0,"PPARA_LPL"
"143093","IFNG","LPL",-0.0867365669499175,0.00120807656520672,0.00219609103232668,"IFNG_LPL"
"143334","PRL","LPL",0.167084094548254,3.66062735679407e-10,1.04845222001436e-09,"PRL_LPL"
"150893","PLK1","CEP68",-0.442731124068918,0,0,"PLK1_CEP68"
"153387","FYN","CTLA4",0.156347819656706,4.63154470331517e-09,1.24787563362564e-08,"FYN_CTLA4"
"157093","KDM5B","PAX9",0.30440141791939,0,0,"KDM5B_PAX9"
"157766","PROC","F7",0.0768742504066201,0.00413407470313643,0.0070919878926667,"PROC_F7"
"157799","F10","F7",-0.102378948166435,0.000131527554970257,0.000261542308073506,"F10_F7"
"157849","HPN","F7",0.239493136124318,0,0,"HPN_F7"
"158559","PRKD1","ATP7B",-0.147761972320746,3.12268428892537e-08,8.01620018560806e-08,"PRKD1_ATP7B"
"162694","DLX2","MSX1",-0.0807131412634561,0.00260036545604359,0.00456380405641018,"DLX2_MSX1"
"169277","FYN","MAG",-0.104046083990881,0.000101833569868148,0.000204427175558237,"FYN_MAG"
"171205","CBLB","PIK3R2",-0.394449216968728,0,0,"CBLB_PIK3R2"
"173982","NDN","PPARGC1A",0.105280069572416,8.40573884928197e-05,0.000169927822231235,"NDN_PPARGC1A"
"174094","FOXO1","PPARGC1A",0.147193255200103,3.5301199519111e-08,9.03268507893183e-08,"FOXO1_PPARGC1A"
"176638","WT1","NPHS1",0.0661945038195068,0.0135719555583096,0.0218270156531018,"WT1_NPHS1"
"187055","NEK2","LRRC45",0.22514400152967,0,0,"NEK2_LRRC45"
"196887","FBXO45","ZEB2",-0.357638491031521,0,0,"FBXO45_ZEB2"
"201371","PBX1","HOXB1",0.13979782291742,1.66718782335096e-07,4.09151912830675e-07,"PBX1_HOXB1"
"205530","CAMK4","NOVA2",-0.148746450302131,2.52261214139793e-08,6.5111176786044e-08,"CAMK4_NOVA2"
"212432","FYN","TOM1L1",-0.312111612911965,0,0,"FYN_TOM1L1"
"213084","FYN","CDK5",-0.328748622457936,0,0,"FYN_CDK5"
"235422","PLK1","CDC20",0.808459486959778,0,0,"PLK1_CDC20"
"238359","CDK5","DNM1",-0.262248621870227,0,0,"CDK5_DNM1"
"240134","PRKD1","KCNH2",-0.0698670432376204,0.00916938485275631,0.0150798977176524,"PRKD1_KCNH2"
"242451","PPARGC1A","CAV3",0.370647930534917,0,0,"PPARGC1A_CAV3"
"243084","NFIB","FOXO6",-0.167952183120689,2.95949487139069e-10,8.51685557582543e-10,"NFIB_FOXO6"
"258090","CDC20","FBXO31",-0.239329258083503,0,0,"CDC20_FBXO31"
"281696","NR5A2","CYP19A1",0.710724508787163,0,0,"NR5A2_CYP19A1"
"289257","CMA1","EDN1",0.172472977738406,9.60507229308405e-11,2.83646398255638e-10,"CMA1_EDN1"
"291707","PTPRG","PXN",0.34358300581988,0,0,"PTPRG_PXN"
"291712","PTPRT","PXN",-0.250397054928171,0,0,"PTPRT_PXN"
"291715","PAK4","PXN",-0.168058706831535,2.8830582365913e-10,8.3019493206438e-10,"PAK4_PXN"
"292397","PITX1","GNRH1",-0.196048113531894,1.65201186064223e-13,5.57957120312051e-13,"PITX1_GNRH1"
"297649","TPO","TG",0.284934937496861,0,0,"TPO_TG"
"306643","DLX5","RUNX2",0.103203220073613,0.000115952291503074,0.000231656464687422,"DLX5_RUNX2"
"306706","TWIST2","RUNX2",-0.184130820622393,4.58211246723295e-12,1.44568197691076e-11,"TWIST2_RUNX2"
"306767","FGF2","RUNX2",-0.235265229554549,0,0,"FGF2_RUNX2"
"308130","CAMK4","STMN1",0.110916725278463,3.4078132415738e-05,7.11131503804143e-05,"CAMK4_STMN1"
"308374","CDK5","STMN1",0.300450476419939,0,0,"CDK5_STMN1"
"310797","FBXO31","CCND1",-0.179955372450323,1.39492861706003e-11,4.29721244274433e-11,"FBXO31_CCND1"
"315742","CHEK2","CDC25C",0.54962256784891,0,0,"CHEK2_CDC25C"
"315860","CHEK1","CDC25C",0.586650712062263,0,0,"CHEK1_CDC25C"
"316082","PLK1","CDC25C",0.679398557919417,0,0,"PLK1_CDC25C"
"316136","PPP1CA","CDC25C",0.435067050391533,0,0,"PPP1CA_CDC25C"
"318884","CENPE","MAD2L1",0.79178872263796,0,0,"CENPE_MAD2L1"
"318948","TTK","MAD2L1",0.697715953433873,0,0,"TTK_MAD2L1"
"321557","PRKD1","FAM83G",-0.310304392751025,0,0,"PRKD1_FAM83G"
"326963","CHEK2","KIT",-0.105635789053776,7.95043348795765e-05,0.000161043589501455,"CHEK2_KIT"
"327077","PTPRG","KIT",0.0755515508580484,0.00482846000365056,0.00821774438058532,"PTPRG_KIT"
