"","source","target","correlation","pval","pval_adj","comb"
"1412030","LAT","PLCG1",0.529916157780891,0,0,"LAT_PLCG1"
"1413183","CDK1","NME1",0.416574268038566,0,0,"CDK1_NME1"
"1423858","SOSTDC1","WNT7B",-0.161030142533943,2.37340404263264e-06,4.39472172222034e-06,"SOSTDC1_WNT7B"
"1430760","FYN","CHN2",0.396895434685,0,0,"FYN_CHN2"
"1444201","SPI1","GATA2",-0.213572533690201,3.17041948250107e-10,7.32287042791885e-10,"SPI1_GATA2"
"1445293","CDK1","GATA2",-0.346406199496895,0,0,"CDK1_GATA2"
"1448440","ESR2","SCN11A",0.428788231773395,0,0,"ESR2_SCN11A"
"1462919","MASP2","C2",-0.19702573925142,6.92814827729649e-09,1.48973380839617e-08,"MASP2_C2"
"1463667","MASP1","C2",-0.145760166145464,1.98872498597957e-05,3.4646244884646e-05,"MASP1_C2"
"1467760","GADD45B","CDK11A",0.411366528696155,0,0,"GADD45B_CDK11A"
"1468860","HBA1","APOB",0.257782504859215,2.26485497023532e-14,6.39062592925889e-14,"HBA1_APOB"
"1469652","HBB","APOB",0.2510788618835,1.09690034832965e-13,3.00063948066448e-13,"HBB_APOB"
"1473678","ZEB2","VDR",-0.1266251503826,0.000214581608288578,0.00034678371424457,"ZEB2_VDR"
"1475662","SNAI1","PLAU",-0.228300349640758,1.63487001714202e-11,4.03173906825948e-11,"SNAI1_PLAU"
"1514731","F2RL2","GNA15",0.506509135652484,0,0,"F2RL2_GNA15"
"1514986","P2RY13","GNA15",0.637705596663795,0,0,"P2RY13_GNA15"
"1515013","GALR2","GNA15",0.288227828635067,0,0,"GALR2_GNA15"
"1515505","HCRTR1","GNA15",-0.197874101000947,5.95192028995939e-09,1.28445301464702e-08,"HCRTR1_GNA15"
"1515579","F2R","GNA15",0.243560264181761,6.05737682235485e-13,1.60053015021933e-12,"F2R_GNA15"
"1515874","F2RL1","GNA15",0.281367123348848,0,0,"F2RL1_GNA15"
"1516051","LPAR3","GNA15",0.348178751640496,0,0,"LPAR3_GNA15"
"1516074","AGTR1","GNA15",-0.250718326611281,1.19237952844742e-13,3.25649403652425e-13,"AGTR1_GNA15"
"1516310","HTR2C","GNA15",-0.0804564779326955,0.0189739908767788,0.0257371405611105,"HTR2C_GNA15"
"1520070","FYN","IFITM3",-0.245028610019538,4.35651514862911e-13,1.15894200912234e-12,"FYN_IFITM3"
"1521819","ANXA1","IL1B",0.19747083513541,6.39804564883661e-09,1.37832955534367e-08,"ANXA1_IL1B"
"1522978","MFGE8","IL1B",0.135878645335753,7.06385542952326e-05,0.000118364817999723,"MFGE8_IL1B"
"1525026","SV2A","SYT1",0.0861405516302615,0.0119919033946436,0.0166162438964775,"SV2A_SYT1"
"1537990","HES6","E2F1",0.442119453352873,0,0,"HES6_E2F1"
"1537992","HIC1","E2F1",-0.392119164903989,0,0,"HIC1_E2F1"
"1538524","CDK1","E2F1",0.441462297673344,0,0,"CDK1_E2F1"
"1538709","CDK7","E2F1",0.592465205769537,0,0,"CDK7_E2F1"
"1540474","GDF5","BMPR1B",-0.107976901154049,0.00161807054228991,0.00243480261061581,"GDF5_BMPR1B"
"1543318","MYBL2","CLU",0.10045903995585,0.00336820282118788,0.00492587803934462,"MYBL2_CLU"
"1543599","GDNF","CLU",0.15323543150838,7.20651850460996e-06,1.29314937361687e-05,"GDNF_CLU"
"1545464","PLK4","TUBGCP6",-0.577131571955079,0,0,"PLK4_TUBGCP6"
"1552081","PCDHA10","PCDHGA11",0.241000702024021,1.0698109065288e-12,2.7927547524606e-12,"PCDHA10_PCDHGA11"
"1557348","RUNX2","TWIST1",0.0946546894416209,0.00574878053563666,0.00822581804123392,"RUNX2_TWIST1"
"1559381","CAMK2A","SYNGAP1",0.261609187122813,9.10382880192628e-15,2.61469394637208e-14,"CAMK2A_SYNGAP1"
"1564581","EFNA3","EPHA3",-0.488331362760099,0,0,"EFNA3_EPHA3"
"1587622","LYN","IRF5",0.672761406629836,0,0,"LYN_IRF5"
"1596262","PPARGC1A","OTC",0.201293802911947,3.20491011507329e-09,7.01891192343486e-09,"PPARGC1A_OTC"
"1599239","HACD1","FASN",-0.125214007675011,0.000252585496665958,0.000405950479268038,"HACD1_FASN"
"1599253","HACD3","FASN",-0.312577937493925,0,0,"HACD3_FASN"
"1619740","PCDHA10","PCDHGB1",0.234933656690274,4.01456645704457e-12,1.01994694984715e-11,"PCDHA10_PCDHGB1"
"1631926","CHEK1","AURKB",0.45802678817461,0,0,"CHEK1_AURKB"
"1634414","CAMK2A","CACNA1H",0.193777769903218,1.23156780329481e-08,2.61184393585216e-08,"CAMK2A_CACNA1H"
"1636450","USP6","MMP9",-0.134396649907166,8.48116637675034e-05,0.000141293409459044,"USP6_MMP9"
"1636515","PZP","MMP9",-0.238269951451585,1.948885497427e-12,5.0259610977254e-12,"PZP_MMP9"
"1639129","FYN","H3.3A",0.617174881221253,0,0,"FYN_H3.3A"
"1639160","CHEK1","H3.3A",0.624650050883309,0,0,"CHEK1_H3.3A"
"1639243","RPS6KA5","H3.3A",-0.522476693474759,0,0,"RPS6KA5_H3.3A"
"1639289","KDM5D","H3.3A",-0.393014201005409,0,0,"KDM5D_H3.3A"
"1639486","KAT2A","H3.3A",-0.454846129122494,0,0,"KAT2A_H3.3A"
"1640415","DOT1L","H3.3A",-0.585411690714822,0,0,"DOT1L_H3.3A"
"1640763","AURKB","H3.3A",0.331869324954643,0,0,"AURKB_H3.3A"
"1642574","AURKB","SHCBP1",0.825680090323876,0,0,"AURKB_SHCBP1"
"1648530","CDK5","PPP1R1B",0.284186716429301,0,0,"CDK5_PPP1R1B"
"1650974","GLI2","OLIG2",0.157122192696135,4.16976445483108e-06,7.59936066175651e-06,"GLI2_OLIG2"
"1679763","ZFPM2","GATA4",0.103759258944569,0.00245524611023074,0.00363641441200743,"ZFPM2_GATA4"
"1680222","NKX2.5","GATA4",0.167991792687275,8.41025893372205e-07,1.60230820673401e-06,"NKX2.5_GATA4"
"1680641","POU5F1","GATA4",0.090996412756212,0.00794063758799957,0.0112074624288839,"POU5F1_GATA4"
