"","source","target","correlation","pval","pval_adj","comb"
"612247","KLF4","MEIS2",0.481134107922912,0,0,"KLF4_MEIS2"
"623445","CHEK1","CDC25A",0.782632201046273,0,0,"CHEK1_CDC25A"
"624179","CDK1","CDC25A",0.724443750962692,0,0,"CDK1_CDC25A"
"631412","MMP7","DCN",-0.222228091319703,0.000172867680371613,0.000408992370878623,"MMP7_DCN"
"638952","PRKG1","RGS2",0.610283186917408,0,0,"PRKG1_RGS2"
"642583","FLI1","ERG",0.883395524734867,0,0,"FLI1_ERG"
"649438","FOXO1","TRIM63",0.446351218621535,3.5527136788005e-15,2.18742069030123e-14,"FOXO1_TRIM63"
"658994","RORA","SHH",-0.149553690612181,0.01207540288121,0.0210739330274899,"RORA_SHH"
"677181","PRL","KRT19",-0.160751705288096,0.00692851058458466,0.0126723277049039,"PRL_KRT19"
"680451","DLGAP5","SHANK2",0.218694384711866,0.000220350630153687,0.000513826431782986,"DLGAP5_SHANK2"
"686584","CDT1","MCM2",0.662230843434073,0,0,"CDT1_MCM2"
"688522","NR4A1","HSD3B2",0.329634430658133,1.51348484855873e-08,5.53844135185342e-08,"NR4A1_HSD3B2"
"689577","RUNX1","ELANE",-0.141313305247984,0.0177789690126222,0.0299737480449694,"RUNX1_ELANE"
"694845","CDK5","STXBP2",0.775759638195072,0,0,"CDK5_STXBP2"
"702034","MYCN","MEF2C",-0.280142541407108,1.83327464098326e-06,5.49391597016904e-06,"MYCN_MEF2C"
"702439","NKX2.5","MEF2C",-0.160953336929277,0.00685736662615066,0.0125524687010057,"NKX2.5_MEF2C"
"704516","SHANK3","GRIA3",0.433065281975306,2.8421709430404e-14,1.63852557389607e-13,"SHANK3_GRIA3"
"725713","PLK1","BIRC5",0.711526915887841,0,0,"PLK1_BIRC5"
"726303","CDK1","BIRC5",0.515778204547131,0,0,"CDK1_BIRC5"
"726439","FBXL7","BIRC5",-0.476956173754164,0,0,"FBXL7_BIRC5"
"728519","CAMK2A","CALD1",0.663682843226065,0,0,"CAMK2A_CALD1"
"728571","MYLK","CALD1",0.870533044341385,0,0,"MYLK_CALD1"
"728680","PAK3","CALD1",0.413072788748526,5.26023669067399e-13,2.75520940162781e-12,"PAK3_CALD1"
"729729","RSPO3","LGR5",-0.219503891116488,0.00020850508631165,0.000487857759946615,"RSPO3_LGR5"
"731653","FOXO1","IDH1",-0.335670362478284,7.92465115750929e-09,2.97181252830461e-08,"FOXO1_IDH1"
"734796","F2RL1","TXNIP",-0.412978923953692,5.32907051820075e-13,2.78987865636059e-12,"F2RL1_TXNIP"
"740350","CDK5","GRIN2A",-0.198813711259682,0.000804078618431348,0.00172421405602751,"CDK5_GRIN2A"
"751623","CAMK2A","KRT18",-0.276633876950562,2.49216819891984e-06,7.36206522670605e-06,"CAMK2A_KRT18"
"751818","CDK1","KRT18",0.17179786702852,0.00387051809389805,0.00741544097744322,"CDK1_KRT18"
"762339","CTSG","SERPIND1",0.419199262969101,2.19380069665931e-13,1.18283200690453e-12,"CTSG_SERPIND1"
"769772","EPHB2","ARHGEF15",-0.398825966642778,3.7558844923069e-12,1.84315863021268e-11,"EPHB2_ARHGEF15"
"778763","EHF","DCDC2",0.26610167239754,6.10850874416258e-06,1.7294888796153e-05,"EHF_DCDC2"
"783824","CAMK2A","PKD2L1",-0.261552549015706,8.89403324366711e-06,2.47261188941812e-05,"CAMK2A_PKD2L1"
"789067","HIF3A","EPAS1",0.58911465121349,0,0,"HIF3A_EPAS1"
"791546","CDK1","KIF22",0.552417618170103,0,0,"CDK1_KIF22"
