"","FROM","TO","default_sign_conn_score"
"41314","ADORA2A","RAC1",12337.2
"41315","ADORA2A","ITGB1",22863.04805909
"41316","ADORA2A","HSF4",776.016
"41317","ADORA2A","KAT2A",351.261719521201
"41318","ADORA2A","HDAC7",-10545.87296
"41319","ADORA2A","ERBB3",11067.2196096
"41320","ADORA2A","LRIG1",-3058.34496
"41321","ADORA2A","CRYAB",-7211.9597088
"41322","ADORA2A","FASN",2182.94912
"41323","ADORA2A","CNR1",-796.623012864
"41324","ADORA2A","ACTG2",-848.796149344
"41325","ADORA2A","NKX3.1",-6182.9106944
"41326","ADORA2A","CTNNB1",10295.5952
"41327","ADORA2A","FN1",11601.313669176
"41328","ADORA2A","BSG",4065.6068374464
"41329","ADORA2A","LORICRIN",1968.8256
"41330","ADORA2A","JUNB",20421.2791236
"41331","ADORA2A","MUC2",-1229.38627008
"41332","ADORA2A","ESPL1",-27432.9757786864
"41333","ADORA2A","RUNX1",-981.6768
"41334","ADORA2A","PTPRC",4387.0308642656
"41335","ADORA2A","KRT18",2266.1427044352
"41336","ADORA2A","DDX5",2798.9518026
"41337","ADORA2A","INCENP",14861.7175692888
"41338","ADORA2A","CCL5",-842.511428336
"41339","ADORA2A","CACNA1H",-868.023439999999
"41340","ADORA2A","PLAU",3257.7077618384
"41341","ADORA2A","HSPA1A",9910.7576288
"41342","ADORA2A","CTSD",-5539.6212256
"41343","ADORA2A","IFITM3",6935.4469579968
"41344","ADORA2A","KRT8",17052.2978216
"41345","ADORA2A","EEF1A1",-4435.79472
"41346","ADORA2A","LGALS3",-1834.982688
"41347","ADORA2A","GNAL",32100
"41348","ADORA2A","GNAO1",30600
"41349","ADORA2A","WNT2B",29.971780608
"41350","ADORA2A","PTGER3",796.623012864
"41351","ADORA2A","EDNRA",-3559.92790753876
"41352","ADORA2A","HTR2B",4627.408896
"41353","ADORA2A","WT1",30.2439076000021
"41354","ADORA2A","PAX2",4390.7347090108
"41355","OPRL1","PRKCD",9929.382848
"41356","OPRL1","GNAS",4907.225787572
"41357","OPRL1","PTPRJ",12678.336
"41358","OPRL1","PPARGC1A",2832.4248
"41359","OPRL1","SRF",-13485.80366
"41360","OPRL1","ABL1",10575.488
"41361","OPRL1","CALD1",-3892.245632
"41362","OPRL1","MYC",2286.4152
"41363","OPRL1","MYLK",8717.632
"41364","OPRL1","EZR",12943.744
"41365","OPRL1","H3.3A",-15749.364
"41366","OPRL1","PIK3R1",40853.374144
"41367","OPRL1","CDH1",-15230.336
"41368","OPRL1","ESR1",15699.904
"41369","OPRL1","JUN",34471.615156
"41370","OPRL1","CAV1",-15414.08
"41371","OPRL1","AR",-15613.48256
"41372","OPRL1","HBB",8343.935776
"41373","OPRL1","EGFR",12433.344
"41374","OPRL1","PIM1",-8197.240756
"41375","OPRL1","STAT1",11759.616
"41376","OPRL1","PRKDC",5552.3478490656
"41377","OPRL1","NR4A1",-18965.145672
"41378","OPRL1","CDKN1A",43229.4497808
"41379","OPRL1","EPAS1",3194.286650784
"41380","OPRL1","VEGFA",20287.1325976
"41381","OPRL1","NFIB",-308.635627078909
"41382","OPRL1","SOCS3",34436.017264
"41383","OPRL1","ADGRG1",-86.4846320937984
"41384","OPRL1","CDH17",21830.51353296
"41385","OPRL1","COL1A1",6402.002948
"41386","OPRL1","SLC12A2",5468.37751744
"41387","OPRL1","NCL",-3076.609536
"41388","OPRL1","BHLHE40",654.924603634806
"41389","OPRL1","BHLHE41",-5891.116328944
"41390","OPRL1","NOS2",13637.888
"41391","OPRL1","TAP1",3245.654016
"41392","OPRL1","INSR",-3938.920128
"41393","OPRL1","IRS2",9154.12608
"41394","OPRL1","HSP90AB1",11637.12
"41395","OPRL1","HBA1",7648.036
"41396","OPRL1","APOE",-7120.5954336
"41397","OPRL1","COL1A2",10392.589074076
"41398","OPRL1","MECOM",4645.14978516
"41399","OPRL1","CD68",-207.036808
"41400","OPRL1","VIM",5322.492748
"41401","OPRL1","CLU",-702.2405553696
"41402","OPRL1","DYRK2",10282.2197689632
"41403","OPRL1","BDKRB2",5389.824
"41404","OPRL1","TIMP3",163.328
"41405","OPRL1","TBX2",-1424.01525367587
"41406","OPRL1","HK2",12024.5080176
"41407","OPRL1","ITGB4",10413.748
"41408","OPRL1","SCNN1G",1564.992
"41409","OPRL1","CDR2",1203.196544
"41410","OPRL1","HLA.A",-621.9049344
"41411","OPRL1","TYMS",-1749.4830096
"41412","OPRL1","S1PR1",12092.151808
"41413","OPRL1","H2BC21",-363.12333852672
"41414","OPRL1","SFRP1",-829.9687176
"41415","OPRL1","DNM1",12678.336
"41416","OPRL1","NPM1",-8811.2983572
"41417","OPRL1","PKN1",-4965.620352
"41418","OPRL1","HMGA1",-4130.97344
"41419","OPRL1","DUSP1",17754.380952
"41420","OPRL1","RCAN1",-5791.42036
"41421","OPRL1","ERRFI1",8218.440384
"41422","OPRL1","NME1",971.2976387328
"41423","OPRL1","DLK1",-996.46752
"41424","OPRL1","MMP13",-3457.327104
"41425","OPRL1","ADM",-3117.624576152
"41426","OPRL1","H1.2",2512.3820832
"41427","OPRL1","CD300LF",-4558.9726602
"41428","OPRL1","FGA",1239.9126784
"41429","OPRL1","GDF15",5223.04852014
"41430","OPRL1","LDLR",-2688.154304
"41431","OPRL1","NSF",8081.5891354
"41432","OPRL1","LRIG3",998.4893952
"41433","OPRL1","SLC1A3",3082.816
"41434","OPRL1","FKBP5",-3481.71122584151
"41435","OPRL1","IRF1",-500.92435008
"41436","OPRL1","KRT17",8819.638432
"41437","OPRL1","SCNN1A",-7829.96713472
"41438","OPRL1","BEST1",-12738.428727136
"41439","OPRL1","PRDX3",-9140.4069633
"41440","OPRL1","HLTF",-127.360728
"41441","OPRL1","CD79A",-19473.975523556
"41442","OPRL1","FOS",-24599.1446
"41443","OPRL1","RAB10",-7260.4651056
"41444","OPRL1","MAPK13",9371.34288
"41445","OPRL1","TXNIP",652.541069872002
"41446","OPRL1","MUC4",4175.522112
"41447","OPRL1","DSP",17390.95916
"41448","OPRL1","TP63",-1669.364576
"41449","OPRL1","PERP",-6888.644224
"41450","OPRL1","KRT15",3104.2664576
"41451","OPRL1","RAC1",19668
"41452","OPRL1","ITGB1",8226.83354774
"41453","OPRL1","HSF4",897.744
"41454","OPRL1","KAT2A",976.093517026801
"41455","OPRL1","HDAC7",-8153.3984
"41456","OPRL1","ERBB3",8156.273664
"41457","OPRL1","LRIG1",-2253.9264
"41458","OPRL1","CRYAB",-5315.040192
"41459","OPRL1","FASN",1608.7808
"41460","OPRL1","CNR1",-1269.97871616
"41461","OPRL1","ACTG2",24.8312662399999
"41462","OPRL1","NKX3.1",-5105.143296
"41463","OPRL1","CTNNB1",15352.832
"41464","OPRL1","FN1",6969.18352872
"41465","OPRL1","BSG",-3542.973038784
"41466","OPRL1","LORICRIN",6033.3771168
"41467","OPRL1","JUNB",15567.456124
"41468","OPRL1","MUC2",-1959.8911552
"41469","OPRL1","ESPL1",-27938.5528297056
"41470","OPRL1","RUNX1",-1564.992
"41471","OPRL1","PTPRC",-6292.821471328
"41472","OPRL1","KRT18",1242.1055305728
"41473","OPRL1","DDX5",2506.7427322
"41474","OPRL1","INCENP",-2148.5213180592
"41475","OPRL1","CCL5",-1752.79231952
"41476","OPRL1","CACNA1H",10413.748
"41477","OPRL1","PLAU",1570.838264816
"41478","OPRL1","HSPA1A",7948.871392
"41479","OPRL1","CTSD",-4082.567104
"41480","OPRL1","IFITM3",-6043.895183808
"41481","OPRL1","KRT8",18148.04068
"41482","OPRL1","EEF1A1",-5523.8423391
"41483","OPRL1","LGALS3",-2925.33472
"41484","OPRL1","GNAL",3547.796983204
"41485","OPRL1","GNAO1",35400
"41486","OPRL1","WNT2B",22.08847872
"41487","OPRL1","PTGER3",1269.97871616
"41488","OPRL1","EDNRA",-3805.03608481146
"41489","OPRL1","HTR2B",3410.28864
"41490","OPRL1","WT1",20516.97022
"41491","OPRL1","PAX2",-13785.37062574
"41492","LCK","PRKCD",50600
"41493","LCK","GNAS",-1505.5524
"41494","LCK","PTPRJ",41976.0389
"41495","LCK","PPARGC1A",25673.6
"41496","LCK","SRF",64735.1726
"41497","LCK","ABL1",157177.1924
"41498","LCK","CALD1",-70214
"41499","LCK","MYC",125092.8
"41500","LCK","MYLK",55293.8569
"41501","LCK","EZR",-97619.2317
"41502","LCK","H3.3A",-11400
"41503","LCK","PIK3R1",-60700
"41504","LCK","CDH1",-10120
"41505","LCK","ESR1",39100
"41506","LCK","JUN",101999.9
"41507","LCK","CAV1",-64883.4823
"41508","LCK","AR",-34874.6
"41509","LCK","HBB",9040
"41510","LCK","EGFR",-148185.7
"41511","LCK","PIM1",30188.6208
"41512","LCK","STAT1",60939.4
"41513","LCK","PRKDC",-23008.1922915
"41514","LCK","NR4A1",37290
"41515","LCK","CDKN1A",18132.2
"41516","LCK","EPAS1",28650.4
"41517","LCK","VEGFA",240307.043
"41518","LCK","NFIB",7025.536056
"41519","LCK","SOCS3",150169.0211
"41520","LCK","ADGRG1",-1243.44888621408
"41521","LCK","CDH17",-7953.392
"41522","LCK","COL1A1",12520.4
"41523","LCK","SLC12A2",-27740.344215
"41524","LCK","NCL",10428.6
"41525","LCK","BHLHE40",-5942.030614
"41526","LCK","BHLHE41",7986.8101672
"41527","LCK","NOS2",19782.8
"41528","LCK","TAP1",16819.2744
"41529","LCK","INSR",-21850.2
"41530","LCK","IRS2",16343.9496
"41531","LCK","HSP90AB1",21469.797
"41532","LCK","HBA1",9040
"41533","LCK","APOE",-28114.6861584
"41534","LCK","COL1A2",24936.2136
"41535","LCK","MECOM",18067.8
"41536","LCK","CD68",-27978.2714889
"41537","LCK","VIM",-90099.808
"41538","LCK","CLU",11462.1567288
"41539","LCK","DYRK2",-31607.8118513
"41540","LCK","BDKRB2",-15433
"41541","LCK","TIMP3",-2937.5274
"41542","LCK","TBX2",-1922.8095678
"41543","LCK","HK2",-71647.0096
"41544","LCK","ITGB4",-11660
"41545","LCK","SCNN1G",-51698.7
"41546","LCK","CDR2",799.48
"41547","LCK","HLA.A",-38764.4442
"41548","LCK","TYMS",57090.9104
"41549","LCK","S1PR1",-95559.298
"41550","LCK","H2BC21",-2174.0904
"41551","LCK","SFRP1",-45408.6864
"41552","LCK","DNM1",30073.5189
"41553","LCK","NPM1",12170.8535
"41554","LCK","PKN1",9655.8
"41555","LCK","HMGA1",-13459.6
"41556","LCK","DUSP1",30823
"41557","LCK","RCAN1",52143.4
"41558","LCK","ERRFI1",-97950.7477
"41559","LCK","NME1",-4764.727417
"41560","LCK","DLK1",5524.16
"41561","LCK","MMP13",67913.9733
"41562","LCK","ADM",22494.7099
"41563","LCK","H1.2",3449.474
"41564","LCK","CD300LF",1582.823095
"41565","LCK","FGA",-11159.786
"41566","LCK","GDF15",47663.3684
"41567","LCK","LDLR",44268.07
"41568","LCK","NSF",8645.97630941
"41569","LCK","LRIG3",15914.5275363016
"41570","LCK","SLC1A3",-4562.7446075
"41571","LCK","FKBP5",-3389.1768628
"41572","LCK","IRF1",4498.2
"41573","LCK","KRT17",29872.1726
"41574","LCK","SCNN1A",23802.18
"41575","LCK","BEST1",-10120
"41576","LCK","PRDX3",-9778.737911445
"41577","LCK","HLTF",-2385.1015452
"41578","LCK","CD79A",-31466.1984
"41579","LCK","FOS",98384.8
"41580","LCK","RAB10",-7767.50812824
"41581","LCK","MAPK13",28435.1088508
"41582","LCK","TXNIP",-16893.5
"41583","LCK","MUC4",54042.7388
"41584","LCK","DSP",18605.477014
"41585","LCK","TP63",-14102.4
"41586","LCK","PERP",57952.0128
"41587","LCK","KRT15",2446.5447184
"41588","LCK","RAC1",-18446.5
"41589","LCK","ITGB1",-18714.3
"41590","LCK","HSF4",-508.8652
"41591","LCK","KAT2A",54337.5864848
"41592","LCK","HDAC7",-3200.5758
"41593","LCK","ERBB3",-87119.554
"41594","LCK","LRIG1",-35924.4413912
"41595","LCK","CRYAB",51329.376
"41596","LCK","FASN",32436.8903
"41597","LCK","CNR1",8844.74272
"41598","LCK","ACTG2",5018.334
"41599","LCK","NKX3.1",17304.6
"41600","LCK","CTNNB1",-45941.5
"41601","LCK","FN1",26651.562
"41602","LCK","BSG",-411.8903376
"41603","LCK","LORICRIN",19946.72
"41604","LCK","JUNB",22238.4
"41605","LCK","MUC2",-3832.96
"41606","LCK","ESPL1",-15820
"41607","LCK","RUNX1",100
"41608","LCK","PTPRC",14787.732
"41609","LCK","KRT18",-5861.0258352
"41610","LCK","DDX5",57884.2420249
"41611","LCK","INCENP",-2972.0790498
"41612","LCK","CCL5",-18245
"41613","LCK","CACNA1H",-19832.66
"41614","LCK","PLAU",25021.3899346
"41615","LCK","HSPA1A",21734.1306
"41616","LCK","CTSD",38138.7911
"41617","LCK","IFITM3",2098.3711888
"41618","LCK","KRT8",42586.8
"41619","LCK","EEF1A1",22408.0025
"41620","LCK","LGALS3",-23086.0808
"41621","LCK","GNAL",-7463.2976
"41622","LCK","GNAO1",7452.2668
"41623","LCK","WNT2B",449.232
"41624","LCK","PTGER3",-6349.51072
"41625","LCK","EDNRA",-4297.01936
"41626","LCK","HTR2B",3553.823616
"41627","LCK","WT1",19327.8816
"41628","LCK","PAX2",-37982.2539152
"41629","ABL1","PRKCD",-53444.1326
"41630","ABL1","GNAS",-10418.1714
"41631","ABL1","PTPRJ",-17825.0883
"41632","ABL1","PPARGC1A",45730.8
"41633","ABL1","SRF",6456.8539
"41634","ABL1","CALD1",-19030.4
"41635","ABL1","MYC",56063.4
"41636","ABL1","MYLK",30400
"41637","ABL1","EZR",50369.7
"41638","ABL1","H3.3A",5228.44
"41639","ABL1","PIK3R1",100550.5
"41640","ABL1","CDH1",7089.6
"41641","ABL1","ESR1",45800
"41642","ABL1","JUN",54100
"41643","ABL1","CAV1",18895.5396
"41644","ABL1","AR",6906.8
"41645","ABL1","HBB",21006.9319
"41646","ABL1","EGFR",42900
"41647","ABL1","PIM1",21087.1296
"41648","ABL1","STAT1",64789.2
"41649","ABL1","PRKDC",18364.5
"41650","ABL1","NR4A1",70278.1605
"41651","ABL1","CDKN1A",70230.2
"41652","ABL1","EPAS1",8863.8568
"41653","ABL1","VEGFA",-11600
"41654","ABL1","NFIB",4309.5910143
"41655","ABL1","SOCS3",85235.8308
"41656","ABL1","ADGRG1",399.22509685968
"41657","ABL1","CDH17",-13489.9426788
"41658","ABL1","COL1A1",6858.4088
"41659","ABL1","SLC12A2",3274.562855
"41660","ABL1","NCL",-4433.4108
"41661","ABL1","BHLHE40",-3729.2288584
"41662","ABL1","BHLHE41",-5333.0928
"41663","ABL1","NOS2",11414.5068
"41664","ABL1","TAP1",17881.8192
"41665","ABL1","INSR",-15481.8
"41666","ABL1","IRS2",11580.3864
"41667","ABL1","HSP90AB1",17297.4
"41668","ABL1","HBA1",16641.74
"41669","ABL1","APOE",9251.802
"41670","ABL1","COL1A2",4604.8698
"41671","ABL1","MECOM",27905.54
"41672","ABL1","CD68",-10286.7363
"41673","ABL1","VIM",5880
"41674","ABL1","CLU",10911.753675
"41675","ABL1","DYRK2",38860.8
"41676","ABL1","BDKRB2",-3051.576
"41677","ABL1","TIMP3",1228.0494
"41678","ABL1","TBX2",-374.6023998
"41679","ABL1","HK2",-95966.9606
"41680","ABL1","ITGB4",26550.1964
"41681","ABL1","SCNN1G",-20162.5978
"41682","ABL1","CDR2",6282.91584
"41683","ABL1","HLA.A",-21349.3701
"41684","ABL1","TYMS",21763.3671
"41685","ABL1","S1PR1",-38491.584
"41686","ABL1","H2BC21",-3344.63168
"41687","ABL1","SFRP1",-20351.0142
"41688","ABL1","DNM1",30107.7
"41689","ABL1","NPM1",12789
"41690","ABL1","PKN1",41795.9736
"41691","ABL1","HMGA1",-20888.4
"41692","ABL1","DUSP1",-43868.8198
"41693","ABL1","RCAN1",15148
"41694","ABL1","ERRFI1",28356.9
"41695","ABL1","NME1",10510.5832
"41696","ABL1","DLK1",973.499999999999
"41697","ABL1","MMP13",21802.3
"41698","ABL1","ADM",10077.6
"41699","ABL1","H1.2",-4472.9
"41700","ABL1","CD300LF",-9990.435
"41701","ABL1","FGA",-4360.46
"41702","ABL1","GDF15",11383.2
"41703","ABL1","LDLR",21303.4140381
"41704","ABL1","NSF",4967.913797715
"41705","ABL1","LRIG3",9466.6971828
"41706","ABL1","SLC1A3",-8116.0125
"41707","ABL1","FKBP5",-6291.2812
"41708","ABL1","IRF1",-3981.978
"41709","ABL1","KRT17",19085.496
"41710","ABL1","SCNN1A",2209.8
"41711","ABL1","BEST1",2470.0896
"41712","ABL1","PRDX3",-5618.7902043675
"41713","ABL1","HLTF",-2119.43534609189
"41714","ABL1","CD79A",-8342.8579
"41715","ABL1","FOS",47354.4299
"41716","ABL1","RAB10",-4463.15250276
"41717","ABL1","MAPK13",32533.649766
"41718","ABL1","TXNIP",-12932.7666
"41719","ABL1","MUC4",30878.9584
"41720","ABL1","DSP",10690.568961
"41721","ABL1","TP63",52400
"41722","ABL1","PERP",31859.2
"41723","ABL1","KRT15",-365.9670144
"41724","ABL1","RAC1",1309.2
"41725","ABL1","ITGB1",19625.2905
"41726","ABL1","HSF4",787.27344
"41727","ABL1","KAT2A",8003.63597079999
"41728","ABL1","HDAC7",-16939.5
"41729","ABL1","ERBB3",47817.3
"41730","ABL1","LRIG1",-21369.5196
"41731","ABL1","CRYAB",101694.6357
"41732","ABL1","FASN",7074.224
"41733","ABL1","CNR1",9392.796032
"41734","ABL1","ACTG2",-7296.8408568
"41735","ABL1","NKX3.1",-21831.572
"41736","ABL1","CTNNB1",10275.2
"41737","ABL1","FN1",-4721.682
"41738","ABL1","BSG",-7763.9952
"41739","ABL1","LORICRIN",10820
"41740","ABL1","JUNB",9027.936
"41741","ABL1","MUC2",2906.4
"41742","ABL1","ESPL1",-22432.2
"41743","ABL1","RUNX1",38681.9808
"41744","ABL1","PTPRC",16718.2273776
"41745","ABL1","KRT18",13441.0432
"41746","ABL1","DDX5",36500
"41747","ABL1","INCENP",29265.5272
"41748","ABL1","CCL5",-6269.774519
"41749","ABL1","CACNA1H",-10155.323468
"41750","ABL1","PLAU",-5376.066
"41751","ABL1","HSPA1A",7530.936
"41752","ABL1","CTSD",75262.0939
"41753","ABL1","IFITM3",-13244.4624
"41754","ABL1","KRT8",6004.3004
"41755","ABL1","EEF1A1",-37618.8894285
"41756","ABL1","LGALS3",9920
"41757","ABL1","GNAL",-7797.384
"41758","ABL1","GNAO1",-23391.9819
"41759","ABL1","WNT2B",-142.56855564
"41760","ABL1","PTGER3",-9392.796032
"41761","ABL1","EDNRA",-8974.6448175314
"41762","ABL1","HTR2B",-3889.58208
"41763","ABL1","WT1",8250.984
"41764","ABL1","PAX2",2749.142872
"41765","RIPK2","PRKCD",3155.7129288
"41766","RIPK2","GNAS",-818.5774002
"41767","RIPK2","PTPRJ",3613.38396736
"41768","RIPK2","PPARGC1A",7492.406008
"41769","RIPK2","SRF",4073.4090386624
"41770","RIPK2","ABL1",2012.2176754336
"41771","RIPK2","CALD1",1276.26957936
"41772","RIPK2","MYC",176.840419199998
"41773","RIPK2","MYLK",683.23252032
"41774","RIPK2","EZR",3190.2450384
"41775","RIPK2","H3.3A",-12450.02096
"41776","RIPK2","PIK3R1",-34140.3662048
"41777","RIPK2","CDH1",-8299.2461832
"41778","RIPK2","ESR1",12761.8834224
"41779","RIPK2","JUN",70287.5208
"41780","RIPK2","CAV1",-3435.2130453248
"41781","RIPK2","AR",7889.4218096
"41782","RIPK2","HBB",1803.67008
"41783","RIPK2","EGFR",10599.1502832
"41784","RIPK2","PIM1",-1374.5454136256
"41785","RIPK2","STAT1",11612.8089624
"41786","RIPK2","PRKDC",-3259.633104
"41787","RIPK2","NR4A1",-6501.9868992
"41788","RIPK2","CDKN1A",8974.9863984
"41789","RIPK2","EPAS1",-19385.8209993503
"41790","RIPK2","VEGFA",-1822.1549832
"41791","RIPK2","NFIB",2179.61820192303
"41792","RIPK2","SOCS3",20744.4888
"41793","RIPK2","ADGRG1",-737.208390432084
"41794","RIPK2","CDH17",-1586.868936384
"41795","RIPK2","COL1A1",2498.0830608
"41796","RIPK2","SLC12A2",-2486.282570336
"41797","RIPK2","NCL",-3534.78332146037
"41798","RIPK2","BHLHE40",2425.37362368
"41799","RIPK2","BHLHE41",-4700.33648
"41800","RIPK2","NOS2",23240.0664
"41801","RIPK2","TAP1",3205.1352736224
"41802","RIPK2","INSR",728.67762
"41803","RIPK2","IRS2",11185.63391142
"41804","RIPK2","HSP90AB1",912.0434112
"41805","RIPK2","HBA1",1803.67008
"41806","RIPK2","APOE",-4554.99814135823
"41807","RIPK2","COL1A2",30103.4055757736
"41808","RIPK2","MECOM",4962.9736728
"41809","RIPK2","CD68",-10594.5889314744
"41810","RIPK2","VIM",5892.8683008
"41811","RIPK2","CLU",2535.82649415701
"41812","RIPK2","DYRK2",-10905.674112
"41813","RIPK2","BDKRB2",422.42010624
"41814","RIPK2","TIMP3",-1562.7665396907
"41815","RIPK2","TBX2",6287.21771035183
"41816","RIPK2","HK2",-6301.9029072
"41817","RIPK2","ITGB4",-3257.7168
"41818","RIPK2","SCNN1G",1276.26957936
"41819","RIPK2","CDR2",239.33196789936
"41820","RIPK2","HLA.A",-48.1005940223993
"41821","RIPK2","TYMS",-3956.9513016352
"41822","RIPK2","S1PR1",6317.8347648
"41823","RIPK2","H2BC21",-90.6589629480344
"41824","RIPK2","SFRP1",-64.1930721695994
"41825","RIPK2","DNM1",993.64729536
"41826","RIPK2","NPM1",10831.6460304
"41827","RIPK2","PKN1",1454.33158848
"41828","RIPK2","HMGA1",-4417.046568792
"41829","RIPK2","DUSP1",7196.6436192
"41830","RIPK2","RCAN1",14472.281824
"41831","RIPK2","ERRFI1",8513.337722808
"41832","RIPK2","NME1",-4182.82601265428
"41833","RIPK2","DLK1",-1520.44034944
"41834","RIPK2","MMP13",16325.2368
"41835","RIPK2","ADM",-2054.692224
"41836","RIPK2","H1.2",458.96378112
"41837","RIPK2","CD300LF",489.5719906896
"41838","RIPK2","FGA",-3265.04736
"41839","RIPK2","GDF15",17971.0943968
"41840","RIPK2","LDLR",-5831.15640865393
"41841","RIPK2","NSF",-499.090106239296
"41842","RIPK2","LRIG3",-3055.34121313841
"41843","RIPK2","SLC1A3",18841.4794706902
"41844","RIPK2","FKBP5",-7097.67523991511
"41845","RIPK2","IRF1",-1132.29999648662
"41846","RIPK2","KRT17",1375.3468872
"41847","RIPK2","SCNN1A",-6280.116
"41848","RIPK2","BEST1",6684.934204992
"41849","RIPK2","PRDX3",564.478916949792
"41850","RIPK2","HLTF",588.766531979389
"41851","RIPK2","CD79A",-8849.03100737469
"41852","RIPK2","FOS",8318.592
"41853","RIPK2","RAB10",448.380416300544
"41854","RIPK2","MAPK13",-9177.876812736
"41855","RIPK2","TXNIP",-6611.311462344
"41856","RIPK2","MUC4",13156.2855580848
"41857","RIPK2","DSP",-1074.0035789184
"41858","RIPK2","TP63",-2813.7253248
"41859","RIPK2","PERP",16240.6991088
"41860","RIPK2","KRT15",-33.7647805177344
"41861","RIPK2","RAC1",-1839.4710672
"41862","RIPK2","ITGB1",-5228.635464
"41863","RIPK2","HSF4",8942.61286009248
"41864","RIPK2","KAT2A",25989.1860321072
"41865","RIPK2","HDAC7",-13151.832088808
"41866","RIPK2","ERBB3",8986.5706602624
"41867","RIPK2","LRIG1",6896.93276103479
"41868","RIPK2","CRYAB",12530.7630504
"41869","RIPK2","FASN",3801.68095168
"41870","RIPK2","CNR1",-12378.064896
"41871","RIPK2","ACTG2",12005.4847968125
"41872","RIPK2","NKX3.1",4070.9416537536
"41873","RIPK2","CTNNB1",9624.9455808
"41874","RIPK2","FN1",4704.414285888
"41875","RIPK2","BSG",3111.28396126163
